,year,symbol,change in 12 months,PE,PEG,After Tax ROE,Gross Margin,Operating Margin,Profit Margin,Cash Ratio,changeLabel
842,2014,SYY,-5.85116268738873,24.21383647798742,-4.519916142557659,18.0,18.0,3.0,2.0,9.0,2
843,2015,SYY,-15.070495631205507,34.96551681034483,-1.2929109704290296,13.0,18.0,3.0,1.0,55.0,1
844,2016,SYY,-27.052168502088673,29.05120391566265,0.6739879308433734,27.0,18.0,4.0,2.0,88.0,0
845,2013,T,2.3967523511911684,10.259586578171092,0.059927491694924596,20.0,60.0,24.0,14.0,10.0,2
846,2014,T,13.691132003731198,29.084034453781516,-0.4481585309014515,7.0,55.0,9.0,5.0,23.0,3
847,2015,T,4.640733323054209,14.377637341772152,0.14499481726024455,11.0,54.0,17.0,9.0,11.0,3
848,2014,TAP,-13.995974622898855,23.5989214028777,-2.286145510903776,7.0,40.0,18.0,12.0,27.0,1
849,2015,TAP,-5.441739935572161,43.51546288659794,-1.4401546050564555,5.0,39.0,15.0,10.0,35.0,2
850,2013,TDC,0.41977825301532135,23.36580108225108,-3.2322691497113993,20.0,55.0,20.0,14.0,90.0,2
851,2014,TDC,8.493381929289177,19.061440889830507,8.806385691101767,21.0,54.0,18.0,13.0,84.0,3
852,2015,TDC,-12.721811060908719,-23.08496764705883,0.1400527600181461,25.0,50.0,8.0,8.0,88.0,1
853,2014,TEL,-9.437067845856737,13.74654366359447,0.32501517964312504,20.0,33.0,15.0,15.0,62.0,1
854,2015,TEL,-12.87414645013381,10.773411204013376,0.2851012477159636,25.0,33.0,14.0,20.0,93.0,1
855,2016,TEL,-7.1128226431856065,12.180327686703098,-1.4864971340098874,24.0,33.0,16.0,16.0,21.0,2
856,2013,TGNA,-26.708652176352594,14.161765294117648,-1.9935408067873284,14.0,59.0,19.0,24.0,47.0,0
857,2014,TGT,-10.487956033197586,22.416128387096773,-0.6968823587008997,12.0,30.0,7.0,3.0,5.0,1
858,2015,TGT,8.090671259868476,-28.937984496124027,0.1579361829894093,12.0,29.0,6.0,2.0,19.0,3
859,2016,TGT,-16.664840106203386,13.509345327102805,-0.0439522206102462,26.0,30.0,7.0,5.0,32.0,1
860,2014,TIF,-0.3057406427657703,50.0,-1.2420460334696348,7.0,58.0,8.0,5.0,53.0,2
861,2015,TIF,27.864500379254842,24.47866613333333,0.14918328716452073,17.0,60.0,21.0,11.0,111.0,3
862,2016,TIF,-8.10730073512975,21.329639889196677,-5.713296398891968,16.0,61.0,19.0,11.0,121.0,1
863,2014,TJX,-1.9378647350206593,22.030000166666667,1.4319500108333343,51.0,29.0,12.0,8.0,69.0,2
864,2015,TJX,4.8369178411868505,21.821875625,3.273281343750001,52.0,29.0,12.0,8.0,71.0,3
865,2016,TJX,-10.72020237948405,21.57248535502959,3.8351085075608218,53.0,29.0,12.0,7.0,56.0,1
866,2013,TMK,-37.90992408566085,7.5613419560243065,1.479862639964762,14.0,47.0,22.0,15.0,74.4574898785425,0
867,2014,TMK,-3.4354804565933046,12.931325020084335,-0.4626362243210297,12.0,47.0,22.0,15.0,74.4574898785425,2
868,2015,TMK,-18.56490210600614,13.302850118764844,9.20113799881235,13.0,46.0,20.0,14.0,74.4574898785425,0
869,2013,TMO,-40.10487814756332,24.886686260623232,2.780443568428252,8.0,42.0,12.0,10.0,187.0,0
870,2014,TMO,2.028069718575698,24.99159716386555,0.7172385202312632,9.0,44.0,15.0,11.0,25.0,2
871,2015,TMO,-16.524669824905594,27.043347177419353,6.436316628225795,9.0,46.0,14.0,12.0,11.0,1
872,2014,TRV,-12.449500550972829,9.134011275415897,0.9171292954091063,15.0,49.0,19.0,14.0,74.4574898785425,1
873,2015,TRV,-10.509284550004208,10.027752684258417,6.382369649627968,15.0,49.0,18.0,13.0,74.4574898785425,1
874,2013,TSCO,-34.97268259110096,25.98510659574468,-0.656377043230174,26.0,34.0,10.0,6.0,27.0,0
875,2014,TSCO,-0.1653399378402356,28.934943866171004,1.9999152378088785,29.0,34.0,10.0,6.0,8.0,2
876,2015,TSCO,1.7550755334344277,27.191420132013207,2.15132118103281,29.0,34.0,10.0,7.0,10.0,2
877,2013,TSO,-21.5904092096618,16.677049016393443,-0.3898625932341098,10.0,9.0,2.0,1.0,36.0,0
878,2014,TSO,-27.8178264159164,10.165396265243901,0.08833179090881453,19.0,12.0,4.0,2.0,29.0,0
879,2015,TSO,-56.63428350191609,7.133600159999999,0.07878184688484847,30.0,22.0,10.0,5.0,37.0,0
880,2014,TSS,-16.501800350219845,19.479768208092484,0.5889232248958194,19.0,32.0,18.0,13.0,98.0,1
881,2015,TSS,-29.852236194272425,21.280303282828285,1.4725969871717175,20.0,33.0,19.0,13.0,115.0,0
882,2013,TXN,-39.32307593724369,19.4819587628866,0.7270096806638171,20.0,52.0,23.0,18.0,139.0,0
883,2014,TXN,-17.955578225727795,18.70498084291188,0.5416069079887919,27.0,57.0,30.0,22.0,133.0,1
884,2015,TXN,-6.274085907054136,19.162587412587413,2.0005741258741274,30.0,58.0,33.0,23.0,126.0,2
885,2013,TXT,-53.05545699889879,17.3876404494382,-1.141063904494382,11.0,16.0,7.0,4.0,40.0,0
886,2016,TXT,-37.1434956889526,17.861111111111114,1.0378753753753753,14.0,18.0,8.0,5.0,27.0,0
887,2013,UAL,-34.93978670486149,18.676829268292682,-0.1065850466096284,19.0,55.0,3.0,1.0,43.0,0
888,2014,UAL,-19.310539275579313,17.10000032786885,0.19889362083478662,47.0,57.0,6.0,3.0,44.0,0
889,2015,UAL,38.88309368762566,3.201075768442623,0.005927918089708562,82.0,68.0,14.0,19.0,42.0,3
890,2013,UDR,3.166222380256126,50.0,-1.8305026788949275,2.0,66.0,15.0,6.0,74.4574898785425,2
891,2014,UDR,-22.77125431656838,45.76666666666667,0.16642424242424245,6.0,67.0,15.0,19.0,74.4574898785425,0
892,2015,UDR,-24.82148931632146,26.469230769230766,0.2268791208791208,12.0,68.0,18.0,38.0,74.4574898785425,0
893,2013,UHS,-29.600727146583303,12.46161247600768,0.8898370158649243,16.0,100.0,14.0,7.0,2.0,0
894,2014,UHS,-4.486862891481839,17.455615851449274,2.933669631808094,15.0,100.0,13.0,7.0,3.0,2
895,2015,UHS,-18.408439839824908,16.774310667634253,0.6758700356594236,16.0,100.0,14.0,8.0,6.0,0
896,2014,UNH,-22.981569156855453,15.400519636678201,4.530994987843729,17.0,28.0,8.0,4.0,74.4574898785425,0
897,2015,UNH,-3.367769169553232,18.044262213114756,3.2592448622438552,17.0,34.0,7.0,4.0,74.4574898785425,2
898,2013,UNM,-33.908441746632775,8.6820987654321,4.601512345679014,10.0,32.0,12.0,8.0,74.4574898785425,0
899,2014,UNM,3.604629828468729,21.768517901234567,-0.4353703580246913,5.0,27.0,5.0,4.0,74.4574898785425,2
900,2015,UNM,-1.691614367951708,9.7421650997151,0.0835042722832723,10.0,33.0,12.0,8.0,74.4574898785425,2
901,2014,UNP,-15.795436535034561,17.757365511265164,-0.4544925713288677,24.0,75.0,36.0,22.0,42.0,1
902,2015,UNP,31.22455787777948,17.93647940108893,-3.9805186978570473,23.0,80.0,37.0,22.0,43.0,3
903,2013,UPS,-33.56898071070542,19.358064301075267,0.042679196884260424,68.0,75.0,13.0,8.0,74.0,0
904,2014,UPS,6.3854043513377885,32.79153987915408,-1.137915376403481,142.0,75.0,9.0,5.0,38.0,3
905,2015,UPS,1.4992676524473647,19.346654182156136,0.3093595427195015,196.0,78.0,13.0,8.0,44.0,2
906,2014,URBN,-21.012701583168667,19.166667447916666,1.07729889448635,17.0,38.0,14.0,9.0,158.0,0
907,2015,URBN,34.064737651876854,17.126469705882354,-1.4946737197860958,18.0,35.0,11.0,7.0,73.0,3
908,2016,URBN,-21.6470227652443,14.290502793296088,2.6993171942892595,20.0,35.0,10.0,7.0,99.0,0
909,2014,UTX,15.616746511072709,16.582369942196532,1.8473341953148736,20.0,29.0,17.0,11.0,22.0,3
910,2015,UTX,4.165136681106272,12.130160722477063,0.4663372899974513,28.0,28.0,13.0,14.0,31.0,3
911,2014,VAR,-19.247016110405525,21.347938659793815,-5.390354511597933,25.0,43.0,19.0,13.0,76.0,0
912,2015,VAR,-9.21206908819467,20.32929757869249,3.1551069842130746,24.0,41.0,18.0,13.0,61.0,1
913,2016,VAR,-31.072979395670107,20.188389454976303,9.264227605450234,23.0,42.0,17.0,13.0,58.0,0
914,2016,VFC,-8.551250265445047,19.708620344827587,0.9936429423850575,23.0,48.0,13.0,10.0,49.0,1
915,2014,VIAB,22.57352855432392,14.853526130198917,1.220464730364676,64.0,53.0,30.0,17.0,25.0,3
916,2015,VIAB,48.03540152162953,12.192468828451885,-0.898991368284519,54.0,48.0,23.0,14.0,13.0,3
917,2016,VIAB,-6.676069980297636,10.46831955922865,-0.43511797820098197,34.0,46.0,20.0,12.0,10.0,2
918,2013,VLO,-22.485015760442764,8.09964023970942,0.2502921615057746,14.0,8.0,3.0,2.0,33.0,0
919,2014,VLO,6.234195993362662,7.245639534883721,0.19130021840777664,18.0,10.0,5.0,3.0,37.0,3
920,2015,VLO,-29.249085073218097,7.5437500625,0.4634017895535712,19.0,15.0,7.0,5.0,56.0,0
921,2013,VMC,-11.884406690712876,50.0,-2.026622825,1.0,15.0,7.0,1.0,65.0,1
922,2014,VMC,8.486767606925632,40.33974262820513,0.055945628462474264,5.0,20.0,18.0,7.0,31.0,3
923,2015,VMC,-31.80663054649324,48.64759096385542,7.589024190361447,5.0,25.0,16.0,6.0,81.0,0
924,2014,VNO,-22.946458016578077,22.587501841889953,0.22804689359600439,13.0,59.0,30.0,37.0,74.4574898785425,0
925,2015,VNO,2.014055452106588,28.840740381024936,-2.114987627941829,11.0,60.0,30.0,30.0,74.4574898785425,2
926,2013,VRSK,-38.71028430091214,28.263284541062802,6.217922599033822,64.0,61.0,38.0,22.0,39.0,0
927,2014,VRSK,17.00489149244865,27.010372406639004,1.6444550259336095,190.0,59.0,38.0,23.0,6.0,3
928,2015,VRSK,-15.878416151120954,23.00651498371336,0.8400863804658971,37.0,61.0,36.0,25.0,10.0,1
929,2013,VRSN,-31.738338127056068,13.091511803713527,0.15437389641373178,129.0,81.0,55.0,56.0,85.0,0
930,2014,VRSN,-6.6943375679983195,20.975000535714287,-0.8152139383468333,40.0,81.0,56.0,35.0,99.0,2
931,2015,VRSN,-44.948928587268774,22.08814604863222,1.2621797742075551,35.0,82.0,57.0,35.0,127.0,0
932,2015,VRTX,-5.585273650338641,-50.0,2.0104647487612786,59.0,88.0,45.0,54.0,221.0,2
933,2014,VTR,-19.920921868772705,40.16358055555555,8.893364265873013,5.0,56.0,23.0,17.0,74.4574898785425,0
934,2015,VTR,15.087904969304631,50.0,-2.295357160714285,4.0,57.0,22.0,13.0,74.4574898785425,3
935,2013,VZ,-0.8287293288927734,11.657107481296759,0.00976676572757296,30.0,63.0,27.0,10.0,200.0,2
936,2014,VZ,2.5832076169351588,19.867769421487605,-0.5010676439004108,78.0,61.0,15.0,8.0,40.0,2
937,2015,VZ,1.087027628235425,10.675799086757992,0.13181343770384868,109.0,60.0,25.0,14.0,14.0,2
938,2014,WDC,-31.648898169319853,14.241278997093024,0.20627048227106273,18.0,29.0,12.0,11.0,132.0,0
939,2015,WDC,61.496680520602844,13.693343977812996,-1.6528106415325154,16.0,29.0,11.0,10.0,163.0,3
940,2016,WDC,4.782086816615232,50.0,-0.7536518951335699,2.0,26.0,4.0,2.0,121.0,3
941,2013,WEC,-9.177203787248295,15.511811023622046,2.1625289485873083,14.0,34.0,24.0,13.0,2.0,1
942,2014,WEC,-31.890743136047874,18.26436704980843,6.627356043787643,13.0,33.0,22.0,12.0,4.0,0
943,2015,WEC,-7.819302185442085,22.235169703389833,-2.321351717033898,7.0,33.0,21.0,11.0,2.0,2
944,2013,WFC,-13.31123007219176,10.196202405063291,0.6303106941311849,13.0,0.0,0.0,25.0,74.4574898785425,1
945,2014,WFC,-6.824544885909189,12.06834556354916,2.1668165898190597,13.0,0.0,0.0,26.0,74.4574898785425,2
946,2015,WFC,7.168110189874168,13.112440071770337,20.0,12.0,0.0,0.0,25.0,74.4574898785425,3
947,2014,WFM,6.686178808722806,34.59235636942675,5.688520825194607,15.0,36.0,7.0,4.0,68.0,3
948,2015,WFM,-4.790081275429918,28.281878523489937,-5.550318660234901,14.0,35.0,6.0,3.0,41.0,2
949,2016,WFM,-11.469224655194099,20.725805806451614,5.146908441935492,16.0,34.0,5.0,3.0,64.0,1
950,2014,WHR,-25.767415878049928,21.168675240963854,-1.0404603585417145,13.0,17.0,6.0,3.0,12.0,0
951,2015,WHR,30.446136915122395,17.20050216080402,0.8652373814222637,17.0,18.0,6.0,4.0,10.0,3
952,2014,WM,-10.712361863014591,17.237500535714286,0.013976351785714287,22.0,36.0,16.0,9.0,38.0,1
953,2015,WM,-7.852564637244864,31.650603012048197,-0.777383231874868,14.0,36.0,16.0,6.0,2.0,2
954,2013,WMB,-9.544619918655329,50.0,-1.043661265455305,9.0,40.0,20.0,6.0,34.0,1
955,2014,WMB,-13.524318560499665,14.178571258503403,0.03866883070500928,24.0,41.0,21.0,28.0,9.0,1
956,2015,WMB,12.425593732130114,-45.361844078947364,0.3604427610597439,9.0,53.0,3.0,8.0,4.0,3
957,2014,WMT,-17.738665819020287,16.918367653061225,-6.090612355102063,21.0,25.0,6.0,3.0,10.0,1
958,2015,WMT,26.986622661298377,14.556212919132149,4.195614311985152,20.0,25.0,6.0,3.0,14.0,3
959,2016,WMT,-26.320119286145083,14.150655349344978,-1.4641596453301835,18.0,25.0,5.0,3.0,13.0,0
960,2013,WU,-27.123314074047535,10.877622377622378,-0.684887334887335,72.0,42.0,20.0,14.0,24.0,0
961,2014,WU,0.30163401666216133,11.012499687499998,0.9263455619485286,66.0,41.0,20.0,15.0,21.0,2
962,2015,WU,-10.797882327385008,11.085889877300614,5.91247460122705,60.0,42.0,20.0,15.0,16.0,1
963,2013,WY,6.508206717152638,31.536842105263162,0.9329649122807019,8.0,21.0,9.0,8.0,74.0,3
964,2014,WY,-11.302892939563346,10.603124843749999,0.04476874934027777,34.0,22.0,18.0,25.0,172.0,1
965,2015,WY,8.904422634846918,37.1910106741573,-0.5152001478671141,10.0,20.0,13.0,7.0,116.0,3
966,2013,WYN,-16.331257482403927,19.63846107692308,1.2219486892307687,27.0,52.0,18.0,9.0,11.0,1
967,2014,WYN,-5.621993015603811,18.938388151658767,0.6345336236380518,42.0,53.0,18.0,10.0,10.0,2
968,2015,WYN,21.861099069369015,15.34266447876448,0.6744379593790222,64.0,51.0,18.0,11.0,9.0,3
969,2013,WYNN,-32.790590907886255,21.356552137931036,0.43700171811648797,395.0,38.0,23.0,13.0,179.0,0
970,2015,WYNN,52.96053215802078,50.0,-0.7668296282724297,174.0,38.0,16.0,5.0,198.0,3
971,2013,XEC,-37.68731789584899,12.446759027777778,0.21159490347222218,14.0,80.0,45.0,28.0,1.0,0
972,2014,XEC,-4.443898675065675,18.03972383419689,-1.694165368776751,11.0,76.0,34.0,21.0,52.0,2
973,2013,XEL,-6.428128994228949,14.40575942408377,5.358942505759168,10.0,32.0,17.0,9.0,3.0,2
974,2014,XEL,-19.432925614413577,15.864532019704434,2.525104679802962,10.0,32.0,17.0,9.0,2.0,0
975,2015,XEL,-10.219748432341698,18.65206134020619,-4.207076057846511,9.0,36.0,18.0,9.0,2.0,1
976,2013,XL,-21.439667595981,7.81114116847826,0.10615140562290969,11.0,32.0,15.0,14.0,74.4574898785425,0
977,2014,XL,-0.45243766397506713,46.79577535211268,-0.5798264420733154,2.0,36.0,4.0,3.0,74.4574898785425,2
978,2015,XL,-27.12193762995512,8.80568720379147,0.017812073831031176,10.0,33.0,10.0,13.0,74.4574898785425,0
979,2014,XLNX,3.5722879848149813,19.090717510548522,0.6962496974435344,23.0,69.0,31.0,26.0,248.0,2
980,2013,XOM,-13.543823715968532,12.773405630936228,-0.5317683889273882,19.0,32.0,10.0,8.0,7.0,1
981,2014,XOM,-5.005957202630354,12.698683947368421,4.069100030091537,19.0,32.0,9.0,8.0,7.0,2
982,2015,XOM,4.270378230974953,22.046753506493506,-0.4468142043982684,9.0,36.0,5.0,6.0,7.0,3
983,2013,XRAY,-24.351553480759616,20.175,-20.0,12.0,53.0,14.0,11.0,9.0,0
984,2014,XRAY,-20.286605371706745,22.25657850877193,6.120559089912316,14.0,55.0,15.0,11.0,23.0,0
985,2015,XRAY,-16.674487900511668,31.656425139664805,-1.4729928432333834,11.0,57.0,14.0,9.0,60.0,1
986,2013,XRX,-29.539644303765538,10.317204301075266,3.0951612903225705,9.0,32.0,6.0,6.0,31.0,0
987,2014,XRX,-16.13106201112527,15.920731707317074,-1.3460254988913514,9.0,32.0,6.0,5.0,23.0,1
988,2015,XRX,13.064526335620636,29.226190476190478,-0.5991369047619048,5.0,29.0,2.0,3.0,26.0,3
989,2013,YHOO,-27.002600351553163,23.219230384615383,-0.3823664307118255,10.0,71.0,13.0,29.0,254.0,0
990,2013,YUM,-33.72676698391768,21.25400171819502,-0.7003699613805217,50.0,27.0,14.0,8.0,30.0,0
991,2014,YUM,18.30086465821426,22.568228394092827,-13.597357607440886,68.0,27.0,12.0,8.0,28.0,3
992,2015,YUM,-13.810479332457998,17.800822144276093,0.7031324746989057,142.0,29.0,15.0,10.0,27.0,1
993,2013,ZBH,-52.657441687650504,17.939866146993317,4.558836573824183,12.0,73.0,23.0,17.0,175.0,0
994,2014,ZBH,8.097634530867921,24.376759976525825,-4.758767491069599,11.0,73.0,22.0,15.0,166.0,3
995,2015,ZBH,-7.520289159893522,50.0,-1.6964511651193632,1.0,70.0,8.0,2.0,100.0,2
996,2013,ZION,-38.10223859082408,16.39556930379747,0.26071642991284494,4.0,0.0,0.0,12.0,74.4574898785425,0
997,2014,ZION,6.03921899059148,17.43452380952381,2.7546547619047668,5.0,0.0,0.0,17.0,74.4574898785425,3
998,2015,ZION,3.2872413056698475,23.30416666666667,-0.8156458333333335,4.0,0.0,0.0,14.0,74.4574898785425,2
