date,change,stability
2013-09-06,0.29461679227337384,1
2013-09-09,-0.91993748697037,2
2013-09-10,-0.3177816881256866,2
2013-09-11,-0.4252620426574421,2
2013-09-12,0.4183162361222518,1
2013-09-13,-0.13523335368744294,2
2013-09-16,0.4855405819501153,1
2013-09-17,-0.3761781627067591,2
2013-09-18,-1.274121056605663,2
2013-09-19,0.4350432676841821,1
2013-09-20,0.9223195917161277,1
2013-09-23,0.2808858114413894,1
2013-09-24,0.01005498423155817,1
2013-09-25,0.24291071911138698,1
2013-09-26,-0.16309279563094556,2
2013-09-27,-0.07261002217572171,2
2013-09-30,-0.4917530431042078,2
2013-10-01,-0.8598166162018606,2
2013-10-02,-0.4168869853414855,2
2013-10-03,0.6884911024738797,1
2013-10-04,-0.7754882126703746,2
2013-10-07,0.10294205757179516,1
2013-10-08,1.3018214833890416,1
2013-10-09,0.13314214770562469,1
2013-10-10,-1.1539945493038752,2
2013-10-11,-0.8804483109810045,2
2013-10-14,-0.9212895832345004,2
2013-10-15,0.6021737862803546,1
2013-10-16,-0.7892777466662665,2
2013-10-17,-1.2384253629342794,2
2013-10-18,-0.13982224704469115,2
2013-10-21,0.0940008303189237,1
2013-10-22,-0.3639226406085089,2
2013-10-23,0.15025804838726287,1
2013-10-24,-0.24731964812752605,2
2013-10-25,-0.28949562371037457,2
2013-10-28,0.001049132991738263,0
2013-10-29,-0.34410931831146235,2
2013-10-30,0.7339131062399078,1
2013-10-31,0.2267483820353552,1
2013-11-01,-0.037494576996322165,2
2013-11-04,-0.1757908754654809,2
2013-11-05,0.03738102433508103,1
2013-11-06,0.11596465393929273,1
2013-11-07,1.6255915026851906,1
2013-11-08,-1.2970840127368624,2
2013-11-11,-0.2285182815607053,2
2013-11-12,-0.048156816542827184,2
2013-11-13,-1.3159683631280514,2
2013-11-14,-0.5373863409714527,2
2013-11-15,-0.3536431932018842,2
2013-11-18,0.7158965890058473,1
2013-11-19,0.3107298635702542,1
2013-11-20,0.5880526350598453,1
2013-11-21,-0.6594210798124376,2
2013-11-22,-0.3403617513188476,2
2013-11-25,0.3569073123532666,1
2013-11-26,-0.004253575985923615,0
2013-11-27,-0.031992459140827934,2
2013-11-29,0.3243461062360599,1
2013-12-02,0.2815508576874778,1
2013-12-03,0.0014021950655105262,0
2013-12-04,-0.314387222946924,2
2013-12-05,0.15984166873261738,1
2013-12-06,-0.16031882976456108,2
2013-12-09,0.07638050414218535,1
2013-12-10,0.05612591308231691,1
2013-12-11,1.2913026161394372,1
2013-12-12,0.13656239352032787,1
2013-12-13,0.13600015351297293,1
2013-12-16,-0.20927799253405235,2
2013-12-17,0.1626274238380946,1
2013-12-18,-1.355492099465855,2
2013-12-19,-0.06361368026900972,2
2013-12-20,-0.5644279072495928,2
2013-12-23,-0.006561830827625258,0
2013-12-24,-0.34644733546693585,2
2013-12-26,-0.1352473138505008,2
2013-12-27,0.19015752718436085,1
2013-12-30,-0.13745992744965302,2
2013-12-31,-0.18507765994020026,2
